,0,1,2,3,4,5,6,7,8,9
385,(1.1133821261966677e-07+0j),(-2.254053532740478e-07+0j),(0.0029758649100513944+0j),(0.02091373972192754-0.04323284982076j),(0.02091373972192754+0.04323284982076j),(0.07045988514277675-0.01282768403020359j),(0.07045988514277675+0.01282768403020359j),(-0.000449941258389866+0j),(0.008946705728687792+0j),(0.030914107277635744+0j)
386,(1.1133821259674509e-07+0j),(-2.2540535327313687e-07+0j),(0.0029758649100512604+0j),(0.02091373972192756-0.04323284982075985j),(0.02091373972192756+0.04323284982075985j),(0.07045988514277676-0.012827684030203594j),(0.07045988514277676+0.012827684030203594j),(-0.000449941258390043+0j),(0.008946705728688066+0j),(0.03091410727763553+0j)
387,(1.1133821296903445e-07+0j),(-2.254053534817818e-07+0j),(0.0029758649100515423+0j),(0.020913739721927525-0.043232849820759915j),(0.020913739721927525+0.043232849820759915j),(0.07045988514277665-0.01282768403020355j),(0.07045988514277665+0.01282768403020355j),(-0.00044994125838986894+0j),(0.008946705728687799+0j),(0.030914107277635654+0j)
388,(0.034189807897380506+0j),(-0.02970113129253793+0j),(0.01275128353832186+0j),(0.012598857956807045-0.0012501773256585384j),(0.012598857956807045+0.0012501773256585384j),(0.021114483755891283+5.088518881833743e-05j),(0.021114483755891283-5.088518881833743e-05j),(0.0017522773310557809+0j),(0.024452744782670927+0j),(-0.031094960033939963+0j)
389,(0.019973235229807384+0j),(-0.017252167429921052+0j),(0.008123442632958123+0j),(-0.013659570205158688+0.006972068710459491j),(-0.013659570205158688-0.006972068710459491j),(-0.008833766092720593+0.006133645324479324j),(-0.008833766092720593-0.006133645324479324j),(-0.004196160420668523+0j),(-0.014382258037326751+0j),(0.01414113309716647+0j)
390,(0.03087528156046176+0j),(-0.026490447951151352+0j),(0.00801150432999267+0j),(0.014605522317854136-0.014354380513561152j),(0.014605522317854136+0.014354380513561152j),(-0.009398021193550756-0.01046495325204568j),(-0.009398021193550756+0.01046495325204568j),(0.03932592207741497+0j),(-0.0018962095807125246+0j),(-0.0057932238325053296+0j)
391,(1.113382128037597e-07+0j),(-2.2540535342496472e-07+0j),(0.0029758649100517236+0j),(0.02091373972192758-0.04323284982075986j),(0.02091373972192758+0.04323284982075986j),(0.07045988514277662-0.012827684030203585j),(0.07045988514277662+0.012827684030203585j),(-0.0004499412583898602+0j),(0.008946705728687911+0j),(0.030914107277635553+0j)
392,0j,0j,0j,-0j,0j,-0j,0j,0j,0j,0j
393,(0.03418980789738003+0j),(-0.029701131292537344+0j),(0.012751283538321926+0j),(0.012598857956807066-0.0012501773256585092j),(0.012598857956807066+0.0012501773256585092j),(0.021114483755891495+5.0885188818337517e-05j),(0.021114483755891495-5.0885188818337517e-05j),(0.0017522773310557577+0j),(0.02445274478267122+0j),(-0.031094960033940182+0j)
394,(0.03418980789738001+0j),(-0.029701131292537333+0j),(0.012751283538322025+0j),(0.012598857956806984-0.0012501773256585924j),(0.012598857956806984+0.0012501773256585924j),(0.02111448375589117+5.08851888182083e-05j),(0.02111448375589117-5.08851888182083e-05j),(0.001752277331055894+0j),(0.02445274478267092+0j),(-0.031094960033940057+0j)
395,(0.01997323522979596+0j),(-0.017252167429909357+0j),(0.008123442632956652+0j),(-0.013659570205160385+0.006972068710460371j),(-0.013659570205160385-0.006972068710460371j),(-0.008833766092721733+0.006133645324478803j),(-0.008833766092721733-0.006133645324478803j),(-0.004196160420669334+0j),(-0.01438225803732551+0j),(0.01414113309716487+0j)
396,0j,0j,0j,-0j,0j,-0j,0j,0j,0j,0j
397,(0.019973235229792167+0j),(-0.017252167429905253+0j),(0.008123442632957261+0j),(-0.013659570205160239+0.006972068710459983j),(-0.013659570205160239-0.006972068710459983j),(-0.008833766092722576+0.006133645324478194j),(-0.008833766092722576-0.006133645324478194j),(-0.004196160420669655+0j),(-0.01438225803732609+0j),(0.01414113309716503+0j)
398,(0.019973235229791993+0j),(-0.01725216742990517+0j),(0.008123442632957188+0j),(-0.013659570205160242+0.006972068710460046j),(-0.013659570205160242-0.006972068710460046j),(-0.008833766092722484+0.0061336453244782065j),(-0.008833766092722484-0.0061336453244782065j),(-0.004196160420669738+0j),(-0.014382258037325983+0j),(0.014141133097164976+0j)
399,0j,0j,0j,-0j,0j,-0j,0j,0j,0j,0j
400,(2.4370918764050677e-13+0j),(-9.798015958193773e-13+0j),(9.275707995081908e-08+0j),(9.245900707852816e-06+4.769191467178004e-05j),(9.245900707852816e-06-4.769191467178004e-05j),(-3.665450026628958e-05+1.795305709244051e-05j),(-3.665450026628958e-05-1.795305709244051e-05j),(7.983415972474075e-06+0j),(9.482797960117647e-07+0j),(-0.044294230028524506+0j)
401,(2.4370918764050904e-13+0j),(-9.798015958193642e-13+0j),(9.275707995081822e-08+0j),(9.245900707852765e-06+4.76919146717799e-05j),(9.245900707852765e-06-4.76919146717799e-05j),(-3.665450026628923e-05+1.7953057092439038e-05j),(-3.665450026628923e-05-1.7953057092439038e-05j),(7.983415972479838e-06+0j),(9.482797960103294e-07+0j),(-0.044294230028524485+0j)
402,0j,0j,0j,-0j,0j,-0j,0j,0j,0j,0j
403,(0.01997323522979198+0j),(-0.017252167429905266+0j),(0.008123442632957511+0j),(-0.013659570205159989+0.006972068710460059j),(-0.013659570205159989-0.006972068710460059j),(-0.00883376609272233+0.0061336453244782065j),(-0.00883376609272233-0.0061336453244782065j),(-0.00419616042066973+0j),(-0.014382258037325995+0j),(0.014141133097165196+0j)
404,(-0.04041333672545978+0j),(0.03601251390437107+0j),(-0.03858177559149633+0j),(-0.00701495096332228-0.035728235800643535j),(-0.00701495096332228+0.035728235800643535j),(0.01967518125908018-0.06499941214919955j),(0.01967518125908018+0.06499941214919955j),(0.008326905913489136+0j),(0.06655968913067248+0j),(0.03613905843231713+0j)
405,(0.03418980789738502+0j),(-0.029701131292543894+0j),(0.012751283538320536+0j),(0.012598857956807388-0.0012501773256587535j),(0.012598857956807388+0.0012501773256587535j),(0.02111448375589047+5.088518881896906e-05j),(0.02111448375589047-5.088518881896906e-05j),(0.001752277331055844+0j),(0.024452744782668942+0j),(-0.031094960033938523+0j)
406,(0.03418980789738558+0j),(-0.0297011312925446+0j),(0.012751283538320342+0j),(0.012598857956807498-0.0012501773256587577j),(0.012598857956807498+0.0012501773256587577j),(0.021114483755890374+5.088518881908903e-05j),(0.021114483755890374-5.088518881908903e-05j),(0.0017522773310558136+0j),(0.024452744782668682+0j),(-0.031094960033938322+0j)
